img,filename,cls
D:/Doan/fashion-dataset/images/39733.jpg,39733.jpg,Shirts
D:/Doan/fashion-dataset/images/41629.jpg,41629.jpg,Trousers
D:/Doan/fashion-dataset/images/11159.jpg,11159.jpg,Ties
D:/Doan/fashion-dataset/images/4992.jpg,4992.jpg,Dresses
D:/Doan/fashion-dataset/images/5840.jpg,5840.jpg,Tshirts
D:/Doan/fashion-dataset/images/33209.jpg,33209.jpg,Dresses
D:/Doan/fashion-dataset/images/11965.jpg,11965.jpg,Sandals
D:/Doan/fashion-dataset/images/45289.jpg,45289.jpg,Watches
D:/Doan/fashion-dataset/images/50569.jpg,50569.jpg,Trunk
D:/Doan/fashion-dataset/images/43942.jpg,43942.jpg,Heels
D:/Doan/fashion-dataset/images/28473.jpg,28473.jpg,Tops
D:/Doan/fashion-dataset/images/55827.jpg,55827.jpg,Nightdress
D:/Doan/fashion-dataset/images/42890.jpg,42890.jpg,Handbags
D:/Doan/fashion-dataset/images/22149.jpg,22149.jpg,Sandals
D:/Doan/fashion-dataset/images/2259.jpg,2259.jpg,Tshirts
D:/Doan/fashion-dataset/images/48596.jpg,48596.jpg,Earrings
D:/Doan/fashion-dataset/images/19334.jpg,19334.jpg,Jackets
D:/Doan/fashion-dataset/images/22975.jpg,22975.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/8763.jpg,8763.jpg,Track Pants
D:/Doan/fashion-dataset/images/57328.jpg,57328.jpg,Bra
D:/Doan/fashion-dataset/images/14873.jpg,14873.jpg,Umbrellas
D:/Doan/fashion-dataset/images/38285.jpg,38285.jpg,Tops
D:/Doan/fashion-dataset/images/25708.jpg,25708.jpg,Caps
D:/Doan/fashion-dataset/images/5418.jpg,5418.jpg,Tshirts
D:/Doan/fashion-dataset/images/1884.jpg,1884.jpg,Track Pants
D:/Doan/fashion-dataset/images/53788.jpg,53788.jpg,Tshirts
D:/Doan/fashion-dataset/images/46068.jpg,46068.jpg,Belts
D:/Doan/fashion-dataset/images/31906.jpg,31906.jpg,Briefs
D:/Doan/fashion-dataset/images/28017.jpg,28017.jpg,Briefs
D:/Doan/fashion-dataset/images/34448.jpg,34448.jpg,Flats
D:/Doan/fashion-dataset/images/27863.jpg,27863.jpg,Shirts
D:/Doan/fashion-dataset/images/19750.jpg,19750.jpg,Tshirts
D:/Doan/fashion-dataset/images/49020.jpg,49020.jpg,Ring
D:/Doan/fashion-dataset/images/8307.jpg,8307.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/18682.jpg,18682.jpg,Briefs
D:/Doan/fashion-dataset/images/8909.jpg,8909.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/13864.jpg,13864.jpg,Shirts
D:/Doan/fashion-dataset/images/47388.jpg,47388.jpg,Mobile Pouch
D:/Doan/fashion-dataset/images/28225.jpg,28225.jpg,Deodorant
D:/Doan/fashion-dataset/images/8135.jpg,8135.jpg,Watches
D:/Doan/fashion-dataset/images/31308.jpg,31308.jpg,Kurtas
D:/Doan/fashion-dataset/images/7941.jpg,7941.jpg,Tshirts
D:/Doan/fashion-dataset/images/13058.jpg,13058.jpg,Watches
D:/Doan/fashion-dataset/images/6893.jpg,6893.jpg,Dresses
D:/Doan/fashion-dataset/images/20874.jpg,20874.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/36911.jpg,36911.jpg,Wallets
D:/Doan/fashion-dataset/images/39165.jpg,39165.jpg,Kurtas
D:/Doan/fashion-dataset/images/20048.jpg,20048.jpg,Caps
D:/Doan/fashion-dataset/images/40991.jpg,40991.jpg,Tops
D:/Doan/fashion-dataset/images/58152.jpg,58152.jpg,Caps
D:/Doan/fashion-dataset/images/39959.jpg,39959.jpg,Sandals
D:/Doan/fashion-dataset/images/59080.jpg,59080.jpg,Briefs
D:/Doan/fashion-dataset/images/52468.jpg,52468.jpg,Camisoles
D:/Doan/fashion-dataset/images/41843.jpg,41843.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/33699.jpg,33699.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/15955.jpg,15955.jpg,Ties
D:/Doan/fashion-dataset/images/37239.jpg,37239.jpg,Flats
D:/Doan/fashion-dataset/images/58394.jpg,58394.jpg,Shirts
D:/Doan/fashion-dataset/images/1870.jpg,1870.jpg,Tshirts
D:/Doan/fashion-dataset/images/59246.jpg,59246.jpg,Watches
D:/Doan/fashion-dataset/images/15169.jpg,15169.jpg,Tshirts
D:/Doan/fashion-dataset/images/45619.jpg,45619.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/26945.jpg,26945.jpg,Tshirts
D:/Doan/fashion-dataset/images/29131.jpg,29131.jpg,Sunglasses
D:/Doan/fashion-dataset/images/30820.jpg,30820.jpg,Leggings
D:/Doan/fashion-dataset/images/6269.jpg,6269.jpg,Tshirts
D:/Doan/fashion-dataset/images/27897.jpg,27897.jpg,Tops
D:/Doan/fashion-dataset/images/26179.jpg,26179.jpg,Heels
D:/Doan/fashion-dataset/images/51817.jpg,51817.jpg,Bra
D:/Doan/fashion-dataset/images/9221.jpg,9221.jpg,Flip Flops
D:/Doan/fashion-dataset/images/48106.jpg,48106.jpg,Tshirts
D:/Doan/fashion-dataset/images/54559.jpg,54559.jpg,Tunics
D:/Doan/fashion-dataset/images/7189.jpg,7189.jpg,Jeans
D:/Doan/fashion-dataset/images/12942.jpg,12942.jpg,Shirts
D:/Doan/fashion-dataset/images/13890.jpg,13890.jpg,Tops
D:/Doan/fashion-dataset/images/3529.jpg,3529.jpg,Tshirts
D:/Doan/fashion-dataset/images/19596.jpg,19596.jpg,Tshirts
D:/Doan/fashion-dataset/images/6867.jpg,6867.jpg,Shirts
D:/Doan/fashion-dataset/images/18444.jpg,18444.jpg,Fragrance Gift Set
D:/Doan/fashion-dataset/images/27299.jpg,27299.jpg,Kurtas
D:/Doan/fashion-dataset/images/9013.jpg,9013.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/40159.jpg,40159.jpg,Tops
D:/Doan/fashion-dataset/images/38043.jpg,38043.jpg,Watches
D:/Doan/fashion-dataset/images/10629.jpg,10629.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/39191.jpg,39191.jpg,Heels
D:/Doan/fashion-dataset/images/32579.jpg,32579.jpg,Tops
D:/Doan/fashion-dataset/images/21952.jpg,21952.jpg,Handbags
D:/Doan/fashion-dataset/images/14289.jpg,14289.jpg,Tshirts
D:/Doan/fashion-dataset/images/59074.jpg,59074.jpg,Bra
D:/Doan/fashion-dataset/images/17068.jpg,17068.jpg,Belts
D:/Doan/fashion-dataset/images/3971.jpg,3971.jpg,Tops
D:/Doan/fashion-dataset/images/35338.jpg,35338.jpg,Pendant
D:/Doan/fashion-dataset/images/18020.jpg,18020.jpg,Belts
D:/Doan/fashion-dataset/images/17854.jpg,17854.jpg,Briefs
D:/Doan/fashion-dataset/images/9477.jpg,9477.jpg,Shirts
D:/Doan/fashion-dataset/images/48750.jpg,48750.jpg,Bangle
D:/Doan/fashion-dataset/images/16986.jpg,16986.jpg,Flats
D:/Doan/fashion-dataset/images/56458.jpg,56458.jpg,Nail Polish
D:/Doan/fashion-dataset/images/45873.jpg,45873.jpg,Watches
D:/Doan/fashion-dataset/images/38427.jpg,38427.jpg,Clutches
D:/Doan/fashion-dataset/images/24078.jpg,24078.jpg,Heels
D:/Doan/fashion-dataset/images/4368.jpg,4368.jpg,Tshirts
D:/Doan/fashion-dataset/images/25996.jpg,25996.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/59410.jpg,59410.jpg,Tshirts
D:/Doan/fashion-dataset/images/4966.jpg,4966.jpg,Tshirts
D:/Doan/fashion-dataset/images/25398.jpg,25398.jpg,Handbags
D:/Doan/fashion-dataset/images/38615.jpg,38615.jpg,Tshirts
D:/Doan/fashion-dataset/images/59622.jpg,59622.jpg,Sarees
D:/Doan/fashion-dataset/images/11991.jpg,11991.jpg,Tshirts
D:/Doan/fashion-dataset/images/10843.jpg,10843.jpg,Tshirts
D:/Doan/fashion-dataset/images/53318.jpg,53318.jpg,Tshirts
D:/Doan/fashion-dataset/images/28487.jpg,28487.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/54901.jpg,54901.jpg,Tshirts
D:/Doan/fashion-dataset/images/42864.jpg,42864.jpg,Clutches
D:/Doan/fashion-dataset/images/16388.jpg,16388.jpg,Shirts
D:/Doan/fashion-dataset/images/30478.jpg,30478.jpg,Bra
D:/Doan/fashion-dataset/images/9645.jpg,9645.jpg,Shirts
D:/Doan/fashion-dataset/images/23853.jpg,23853.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/48562.jpg,48562.jpg,Bracelet
D:/Doan/fashion-dataset/images/18212.jpg,18212.jpg,Caps
D:/Doan/fashion-dataset/images/12728.jpg,12728.jpg,Tshirts
D:/Doan/fashion-dataset/images/35936.jpg,35936.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/22981.jpg,22981.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/8797.jpg,8797.jpg,Shirts
D:/Doan/fashion-dataset/images/29109.jpg,29109.jpg,Socks
D:/Doan/fashion-dataset/images/51013.jpg,51013.jpg,Bra
D:/Doan/fashion-dataset/images/7383.jpg,7383.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/35556.jpg,35556.jpg,Sandals
D:/Doan/fashion-dataset/images/6251.jpg,6251.jpg,Tshirts
D:/Doan/fashion-dataset/images/34484.jpg,34484.jpg,Tops
D:/Doan/fashion-dataset/images/47176.jpg,47176.jpg,Sandals
D:/Doan/fashion-dataset/images/17606.jpg,17606.jpg,Sunglasses
D:/Doan/fashion-dataset/images/30818.jpg,30818.jpg,Leggings
D:/Doan/fashion-dataset/images/48902.jpg,48902.jpg,Pendant
D:/Doan/fashion-dataset/images/29935.jpg,29935.jpg,Watches
D:/Doan/fashion-dataset/images/3723.jpg,3723.jpg,Tshirts
D:/Doan/fashion-dataset/images/26141.jpg,26141.jpg,Trousers
D:/Doan/fashion-dataset/images/46898.jpg,46898.jpg,Deodorant
D:/Doan/fashion-dataset/images/12374.jpg,12374.jpg,Shirts
D:/Doan/fashion-dataset/images/54561.jpg,54561.jpg,Tunics
D:/Doan/fashion-dataset/images/27093.jpg,27093.jpg,Kurtas
D:/Doan/fashion-dataset/images/30024.jpg,30024.jpg,Watches
D:/Doan/fashion-dataset/images/9219.jpg,9219.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/38249.jpg,38249.jpg,Tshirts
D:/Doan/fashion-dataset/images/24616.jpg,24616.jpg,Tshirts
D:/Doan/fashion-dataset/images/10423.jpg,10423.jpg,Shirts
D:/Doan/fashion-dataset/images/56236.jpg,56236.jpg,Night suits
D:/Doan/fashion-dataset/images/14083.jpg,14083.jpg,Sweaters
D:/Doan/fashion-dataset/images/53744.jpg,53744.jpg,Capris
D:/Doan/fashion-dataset/images/1848.jpg,1848.jpg,Tshirts
D:/Doan/fashion-dataset/images/37201.jpg,37201.jpg,Jeans
D:/Doan/fashion-dataset/images/4506.jpg,4506.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/15151.jpg,15151.jpg,Shirts
D:/Doan/fashion-dataset/images/21364.jpg,21364.jpg,Tshirts
D:/Doan/fashion-dataset/images/24424.jpg,24424.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/10611.jpg,10611.jpg,Shirts
D:/Doan/fashion-dataset/images/40161.jpg,40161.jpg,Capris
D:/Doan/fashion-dataset/images/33493.jpg,33493.jpg,Shirts
D:/Doan/fashion-dataset/images/32541.jpg,32541.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/56004.jpg,56004.jpg,Lipstick
D:/Doan/fashion-dataset/images/20084.jpg,20084.jpg,Briefs
D:/Doan/fashion-dataset/images/53576.jpg,53576.jpg,Watches
D:/Doan/fashion-dataset/images/38847.jpg,38847.jpg,Dresses
D:/Doan/fashion-dataset/images/39995.jpg,39995.jpg,Sunglasses
D:/Doan/fashion-dataset/images/15363.jpg,15363.jpg,Sandals
D:/Doan/fashion-dataset/images/21156.jpg,21156.jpg,Shirts
D:/Doan/fashion-dataset/images/4734.jpg,4734.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/45413.jpg,45413.jpg,Flats
D:/Doan/fashion-dataset/images/46296.jpg,46296.jpg,Deodorant
D:/Doan/fashion-dataset/images/17434.jpg,17434.jpg,Watches
D:/Doan/fashion-dataset/images/9817.jpg,9817.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/23601.jpg,23601.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/6063.jpg,6063.jpg,Tshirts
D:/Doan/fashion-dataset/images/47344.jpg,47344.jpg,Wallets
D:/Doan/fashion-dataset/images/12146.jpg,12146.jpg,Kurtis
D:/Doan/fashion-dataset/images/42636.jpg,42636.jpg,Bracelet
D:/Doan/fashion-dataset/images/3511.jpg,3511.jpg,Track Pants
D:/Doan/fashion-dataset/images/13094.jpg,13094.jpg,Sweaters
D:/Doan/fashion-dataset/images/56460.jpg,56460.jpg,Nail Polish
D:/Doan/fashion-dataset/images/25192.jpg,25192.jpg,Handbags
D:/Doan/fashion-dataset/images/44999.jpg,44999.jpg,Watches
D:/Doan/fashion-dataset/images/24040.jpg,24040.jpg,Tshirts
D:/Doan/fashion-dataset/images/10275.jpg,10275.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/40505.jpg,40505.jpg,Watches
D:/Doan/fashion-dataset/images/1622.jpg,1622.jpg,Jackets
D:/Doan/fashion-dataset/images/59428.jpg,59428.jpg,Handbags
D:/Doan/fashion-dataset/images/15707.jpg,15707.jpg,Socks
D:/Doan/fashion-dataset/images/32919.jpg,32919.jpg,Tshirts
D:/Doan/fashion-dataset/images/21532.jpg,21532.jpg,Handbags
D:/Doan/fashion-dataset/images/5282.jpg,5282.jpg,Tshirts
D:/Doan/fashion-dataset/images/37457.jpg,37457.jpg,Belts
D:/Doan/fashion-dataset/images/53112.jpg,53112.jpg,Tshirts
D:/Doan/fashion-dataset/images/17050.jpg,17050.jpg,Sandals
D:/Doan/fashion-dataset/images/23265.jpg,23265.jpg,Watches
D:/Doan/fashion-dataset/images/6407.jpg,6407.jpg,Sandals
D:/Doan/fashion-dataset/images/18824.jpg,18824.jpg,Wallets
D:/Doan/fashion-dataset/images/35300.jpg,35300.jpg,Earrings
D:/Doan/fashion-dataset/images/51645.jpg,51645.jpg,Watches
D:/Doan/fashion-dataset/images/16182.jpg,16182.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/3949.jpg,3949.jpg,Tops
D:/Doan/fashion-dataset/images/30672.jpg,30672.jpg,Sunglasses
D:/Doan/fashion-dataset/images/43380.jpg,43380.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/48768.jpg,48768.jpg,Jewellery Set
D:/Doan/fashion-dataset/images/18018.jpg,18018.jpg,Belts
D:/Doan/fashion-dataset/images/26717.jpg,26717.jpg,Tshirts
D:/Doan/fashion-dataset/images/12522.jpg,12522.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/3175.jpg,3175.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/6635.jpg,6635.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/54939.jpg,54939.jpg,Tshirts
D:/Doan/fashion-dataset/images/47512.jpg,47512.jpg,Briefs
D:/Doan/fashion-dataset/images/17262.jpg,17262.jpg,Tshirts
D:/Doan/fashion-dataset/images/23057.jpg,23057.jpg,Tshirts
D:/Doan/fashion-dataset/images/54105.jpg,54105.jpg,Heels
D:/Doan/fashion-dataset/images/2295.jpg,2295.jpg,Tshirts
D:/Doan/fashion-dataset/images/42060.jpg,42060.jpg,Mobile Pouch
D:/Doan/fashion-dataset/images/49488.jpg,49488.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/31592.jpg,31592.jpg,Tshirts
D:/Doan/fashion-dataset/images/3347.jpg,3347.jpg,Tshirts
D:/Doan/fashion-dataset/images/26525.jpg,26525.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/12710.jpg,12710.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/56652.jpg,56652.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/32317.jpg,32317.jpg,Watches
D:/Doan/fashion-dataset/images/40737.jpg,40737.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/24272.jpg,24272.jpg,Tshirts
D:/Doan/fashion-dataset/images/57780.jpg,57780.jpg,Kajal and Eyeliner
D:/Doan/fashion-dataset/images/10047.jpg,10047.jpg,Tshirts
D:/Doan/fashion-dataset/images/4162.jpg,4162.jpg,Tshirts
D:/Doan/fashion-dataset/images/45245.jpg,45245.jpg,Watches
D:/Doan/fashion-dataset/images/15535.jpg,15535.jpg,Socks
D:/Doan/fashion-dataset/images/21700.jpg,21700.jpg,Watches
D:/Doan/fashion-dataset/images/44397.jpg,44397.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/39539.jpg,39539.jpg,Bra
D:/Doan/fashion-dataset/images/52808.jpg,52808.jpg,Wallets
D:/Doan/fashion-dataset/images/56494.jpg,56494.jpg,Nail Polish
D:/Doan/fashion-dataset/images/11353.jpg,11353.jpg,Jeans
D:/Doan/fashion-dataset/images/25166.jpg,25166.jpg,Handbags
D:/Doan/fashion-dataset/images/10281.jpg,10281.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/52034.jpg,52034.jpg,Jackets
D:/Doan/fashion-dataset/images/45083.jpg,45083.jpg,Nightdress
D:/Doan/fashion-dataset/images/44151.jpg,44151.jpg,Deodorant
D:/Doan/fashion-dataset/images/24888.jpg,24888.jpg,Tshirts
D:/Doan/fashion-dataset/images/14621.jpg,14621.jpg,Tshirts
D:/Doan/fashion-dataset/images/50763.jpg,50763.jpg,Sandals
D:/Doan/fashion-dataset/images/23291.jpg,23291.jpg,Watches
D:/Doan/fashion-dataset/images/34226.jpg,34226.jpg,Tshirts
D:/Doan/fashion-dataset/images/46606.jpg,46606.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/19902.jpg,19902.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/7521.jpg,7521.jpg,Tshirts
D:/Doan/fashion-dataset/images/22343.jpg,22343.jpg,Tshirts
D:/Doan/fashion-dataset/images/16176.jpg,16176.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/2053.jpg,2053.jpg,Tshirts
D:/Doan/fashion-dataset/images/17898.jpg,17898.jpg,Jackets
D:/Doan/fashion-dataset/images/43374.jpg,43374.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/13404.jpg,13404.jpg,Shirts
D:/Doan/fashion-dataset/images/27631.jpg,27631.jpg,Tshirts
D:/Doan/fashion-dataset/images/55211.jpg,55211.jpg,Lipstick
D:/Doan/fashion-dataset/images/3181.jpg,3181.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/34014.jpg,34014.jpg,Tops
D:/Doan/fashion-dataset/images/50551.jpg,50551.jpg,Innerwear Vests
D:/Doan/fashion-dataset/images/17296.jpg,17296.jpg,Socks
D:/Doan/fashion-dataset/images/22171.jpg,22171.jpg,Sandals
D:/Doan/fashion-dataset/images/16344.jpg,16344.jpg,Shirts
D:/Doan/fashion-dataset/images/46434.jpg,46434.jpg,Watches
D:/Doan/fashion-dataset/images/7713.jpg,7713.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/34828.jpg,34828.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/27403.jpg,27403.jpg,Bra
D:/Doan/fashion-dataset/images/9689.jpg,9689.jpg,Tshirts
D:/Doan/fashion-dataset/images/2261.jpg,2261.jpg,Backpacks
D:/Doan/fashion-dataset/images/42094.jpg,42094.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/55023.jpg,55023.jpg,Lipstick
D:/Doan/fashion-dataset/images/11161.jpg,11161.jpg,Shirts
D:/Doan/fashion-dataset/images/25354.jpg,25354.jpg,Briefs
D:/Doan/fashion-dataset/images/41611.jpg,41611.jpg,Shirts
D:/Doan/fashion-dataset/images/24286.jpg,24286.jpg,Shirts
D:/Doan/fashion-dataset/images/57774.jpg,57774.jpg,Mask and Peel
D:/Doan/fashion-dataset/images/5878.jpg,5878.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/36743.jpg,36743.jpg,Tops
D:/Doan/fashion-dataset/images/4196.jpg,4196.jpg,Tshirts
D:/Doan/fashion-dataset/images/20626.jpg,20626.jpg,Wallets
D:/Doan/fashion-dataset/images/37691.jpg,37691.jpg,Backpacks
D:/Doan/fashion-dataset/images/49824.jpg,49824.jpg,Flip Flops
D:/Doan/fashion-dataset/images/26989.jpg,26989.jpg,Jeggings
D:/Doan/fashion-dataset/images/46050.jpg,46050.jpg,Earrings
D:/Doan/fashion-dataset/images/7377.jpg,7377.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/34470.jpg,34470.jpg,Backpacks
D:/Doan/fashion-dataset/images/47182.jpg,47182.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/49018.jpg,49018.jpg,Ring
D:/Doan/fashion-dataset/images/31102.jpg,31102.jpg,Tshirts
D:/Doan/fashion-dataset/images/55447.jpg,55447.jpg,Lipstick
D:/Doan/fashion-dataset/images/12380.jpg,12380.jpg,Shirts
D:/Doan/fashion-dataset/images/13252.jpg,13252.jpg,Shirts
D:/Doan/fashion-dataset/images/54595.jpg,54595.jpg,Kurtas
D:/Doan/fashion-dataset/images/27067.jpg,27067.jpg,Handbags
D:/Doan/fashion-dataset/images/2605.jpg,2605.jpg,Tshirts
D:/Doan/fashion-dataset/images/43522.jpg,43522.jpg,Trousers
D:/Doan/fashion-dataset/images/33655.jpg,33655.jpg,Sandals
D:/Doan/fashion-dataset/images/57310.jpg,57310.jpg,Tshirts
D:/Doan/fashion-dataset/images/11505.jpg,11505.jpg,Heels
D:/Doan/fashion-dataset/images/25730.jpg,25730.jpg,Belts
D:/Doan/fashion-dataset/images/15999.jpg,15999.jpg,Shirts
D:/Doan/fashion-dataset/images/41275.jpg,41275.jpg,Wallets
D:/Doan/fashion-dataset/images/20242.jpg,20242.jpg,Tshirts
D:/Doan/fashion-dataset/images/14077.jpg,14077.jpg,Tshirts
D:/Doan/fashion-dataset/images/58358.jpg,58358.jpg,Tshirts
D:/Doan/fashion-dataset/images/5420.jpg,5420.jpg,Tshirts
D:/Doan/fashion-dataset/images/57122.jpg,57122.jpg,Tops
D:/Doan/fashion-dataset/images/40195.jpg,40195.jpg,Tops
D:/Doan/fashion-dataset/images/33467.jpg,33467.jpg,Belts
D:/Doan/fashion-dataset/images/58956.jpg,58956.jpg,Deodorant
D:/Doan/fashion-dataset/images/59884.jpg,59884.jpg,Tops
D:/Doan/fashion-dataset/images/41047.jpg,41047.jpg,Watches
D:/Doan/fashion-dataset/images/11737.jpg,11737.jpg,Tshirts
D:/Doan/fashion-dataset/images/36929.jpg,36929.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/44535.jpg,44535.jpg,Sandals
D:/Doan/fashion-dataset/images/20070.jpg,20070.jpg,Belts
D:/Doan/fashion-dataset/images/53582.jpg,53582.jpg,Watches
D:/Doan/fashion-dataset/images/15397.jpg,15397.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/52450.jpg,52450.jpg,Nightdress
D:/Doan/fashion-dataset/images/39961.jpg,39961.jpg,Sandals
D:/Doan/fashion-dataset/images/46262.jpg,46262.jpg,Tops
D:/Doan/fashion-dataset/images/7145.jpg,7145.jpg,Shirts
D:/Doan/fashion-dataset/images/22727.jpg,22727.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/8931.jpg,8931.jpg,Wallets
D:/Doan/fashion-dataset/images/16512.jpg,16512.jpg,Jeans
D:/Doan/fashion-dataset/images/50307.jpg,50307.jpg,Ties
D:/Doan/fashion-dataset/images/34642.jpg,34642.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/6097.jpg,6097.jpg,Tshirts
D:/Doan/fashion-dataset/images/26387.jpg,26387.jpg,Tshirts
D:/Doan/fashion-dataset/images/7979.jpg,7979.jpg,Tshirts
D:/Doan/fashion-dataset/images/31330.jpg,31330.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/43710.jpg,43710.jpg,Bangle
D:/Doan/fashion-dataset/images/13060.jpg,13060.jpg,Watches
D:/Doan/fashion-dataset/images/18488.jpg,18488.jpg,Jeans
D:/Doan/fashion-dataset/images/4961.jpg,4961.jpg,Tshirts
D:/Doan/fashion-dataset/images/32328.jpg,32328.jpg,Watches
D:/Doan/fashion-dataset/images/38612.jpg,38612.jpg,Tshirts
D:/Doan/fashion-dataset/images/10078.jpg,10078.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/11996.jpg,11996.jpg,Tshirts
D:/Doan/fashion-dataset/images/36788.jpg,36788.jpg,Watches
D:/Doan/fashion-dataset/images/59625.jpg,59625.jpg,Sarees
D:/Doan/fashion-dataset/images/10844.jpg,10844.jpg,Tshirts
D:/Doan/fashion-dataset/images/54906.jpg,54906.jpg,Tshirts
D:/Doan/fashion-dataset/images/23068.jpg,23068.jpg,Sweaters
D:/Doan/fashion-dataset/images/28480.jpg,28480.jpg,Tshirts
D:/Doan/fashion-dataset/images/51448.jpg,51448.jpg,Dresses
D:/Doan/fashion-dataset/images/42863.jpg,42863.jpg,Clutches
D:/Doan/fashion-dataset/images/18215.jpg,18215.jpg,Socks
D:/Doan/fashion-dataset/images/23854.jpg,23854.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/9642.jpg,9642.jpg,Shirts
D:/Doan/fashion-dataset/images/8790.jpg,8790.jpg,Shirts
D:/Doan/fashion-dataset/images/3378.jpg,3378.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/35931.jpg,35931.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/6438.jpg,6438.jpg,Flip Flops
D:/Doan/fashion-dataset/images/3976.jpg,3976.jpg,Tops
D:/Doan/fashion-dataset/images/22388.jpg,22388.jpg,Shirts
D:/Doan/fashion-dataset/images/29760.jpg,29760.jpg,Watches
D:/Doan/fashion-dataset/images/48757.jpg,48757.jpg,Jewellery Set
D:/Doan/fashion-dataset/images/17853.jpg,17853.jpg,Briefs
D:/Doan/fashion-dataset/images/9470.jpg,9470.jpg,Shirts
D:/Doan/fashion-dataset/images/2098.jpg,2098.jpg,Shirts
D:/Doan/fashion-dataset/images/18027.jpg,18027.jpg,Wallets
D:/Doan/fashion-dataset/images/26728.jpg,26728.jpg,Tshirts
D:/Doan/fashion-dataset/images/16981.jpg,16981.jpg,Sandals
D:/Doan/fashion-dataset/images/45874.jpg,45874.jpg,Watches
D:/Doan/fashion-dataset/images/11398.jpg,11398.jpg,Shirts
D:/Doan/fashion-dataset/images/38420.jpg,38420.jpg,Belts
D:/Doan/fashion-dataset/images/53911.jpg,53911.jpg,Handbags
D:/Doan/fashion-dataset/images/15738.jpg,15738.jpg,Flip Flops
D:/Doan/fashion-dataset/images/32926.jpg,32926.jpg,Tshirts
D:/Doan/fashion-dataset/images/25991.jpg,25991.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/45048.jpg,45048.jpg,Watches
D:/Doan/fashion-dataset/images/37468.jpg,37468.jpg,Wallets
D:/Doan/fashion-dataset/images/12945.jpg,12945.jpg,Shirts
D:/Doan/fashion-dataset/images/9828.jpg,9828.jpg,Tshirts
D:/Doan/fashion-dataset/images/13897.jpg,13897.jpg,Sandals
D:/Doan/fashion-dataset/images/34689.jpg,34689.jpg,Shirts
D:/Doan/fashion-dataset/images/12179.jpg,12179.jpg,Shirts
D:/Doan/fashion-dataset/images/19591.jpg,19591.jpg,Tops
D:/Doan/fashion-dataset/images/42609.jpg,42609.jpg,Pendant
D:/Doan/fashion-dataset/images/48333.jpg,48333.jpg,Necklace and Chains
D:/Doan/fashion-dataset/images/9014.jpg,9014.jpg,Sports Shoes
